id,name,version,chain,mint_opens_at,supply,minted,currency,primary_volume,primary_sales,secondary_volume,total_volume,total_sales,total_volume_usd
16173,Scribble,fxhash 1.0 (Tezos),TEZOS,2022-07-11T12:31:14+00:00,199,199,XTZ,19.9,199,41.02,60.92,237,92.83
16174,Duftaufzug,fxhash 1.0 (Tezos),TEZOS,2022-07-11T14:00:00+00:00,110,110,XTZ,330.0,110,56.739,386.739,130,619.51
16175,Juxtapose,fxhash 1.0 (Tezos),TEZOS,2022-07-11T17:00:00+00:00,64,64,XTZ,282.0,64,371.38,653.38,85,1080.58
16176,Right Click Hash,fxhash 1.0 (Tezos),TEZOS,2022-07-11T15:40:14+00:00,69,69,XTZ,47.61,69,8338.28,8385.89,147,14040.26
16177,Moderna,fxhash 1.0 (Tezos),TEZOS,2022-07-11T15:41:44+00:00,64,21,XTZ,47.0,21,1.0,48.0,22,73.29
16178,Levels,fxhash 1.0 (Tezos),TEZOS,2022-07-11T15:42:44+00:00,100,1,XTZ,1.5,1,0.0,1.5,1,2.52
1618,水墨画03,fxhash 1.0 (Tezos),TEZOS,2021-11-29T04:35:28+00:00,1,1,XTZ,5.0,1,0.0,5.0,1,23.35
16180,Mosaics,fxhash 1.0 (Tezos),TEZOS,2022-07-11T15:50:14+00:00,256,22,XTZ,22.0,22,0.35,22.35,23,36.75
16181,Hatchet: Kagami,fxhash 1.0 (Tezos),TEZOS,2022-07-11T20:00:00+00:00,64,64,XTZ,64.0,64,36.839999,100.839999,90,138.31
16182,lynd,fxhash 1.0 (Tezos),TEZOS,2022-07-11T12:55:44+00:00,384,384,XTZ,384.0,384,2961.6539,3345.6539,765,5075.9
16183,Gone with the Wind,fxhash 1.0 (Tezos),TEZOS,2022-07-11T15:57:14+00:00,10,0,XTZ,0.0,0,0.0,0.0,0,0.0
16184,ISOMETRIC GLITCH,fxhash 1.0 (Tezos),TEZOS,2022-07-11T15:57:44+00:00,256,256,XTZ,1.3,256,0.79,2.09,262,2.87
16185,Aka's Ape #SP,fxhash 1.0 (Tezos),TEZOS,2022-07-11T16:01:14+00:00,120,120,XTZ,19.8,120,5.55,25.35,122,40.77
16186,Borg cube,fxhash 1.0 (Tezos),TEZOS,2022-07-11T16:02:14+00:00,50,50,XTZ,0.0,50,0.5,0.5,51,0.41
16187,little misfortune,fxhash 1.0 (Tezos),TEZOS,2022-07-11T16:08:59+00:00,64,7,XTZ,2.8,7,0.2,3.0,8,4.95
16188,Appliqué,fxhash 1.0 (Tezos),TEZOS,2022-07-11T16:10:29+00:00,30,2,XTZ,3.0,2,0.0,3.0,2,5.04
1619,Cubelets v2,fxhash 1.0 (Tezos),TEZOS,2021-11-29T04:43:58+00:00,12,12,XTZ,60.0,12,0.0,60.0,12,269.75
16190,Evie,fxhash 1.0 (Tezos),TEZOS,2022-07-26T10:30:00+00:00,9,9,XTZ,9.0,9,1.0,10.0,15,17.18
16192,Stasis 1024,fxhash 1.0 (Tezos),TEZOS,2022-07-11T13:50:00+00:00,100,16,XTZ,24.0,16,0.0,24.0,16,36.01
16193,honeyfall,fxhash 1.0 (Tezos),TEZOS,2022-07-11T16:21:59+00:00,9,9,XTZ,2.7,9,0.0,2.7,9,4.5
16194,Landscape WHAT?,fxhash 1.0 (Tezos),TEZOS,2022-07-11T16:24:59+00:00,50,1,XTZ,1.0,1,0.0,1.0,1,1.68
16195,Iris,fxhash 1.0 (Tezos),TEZOS,2022-07-11T16:25:29+00:00,256,22,XTZ,22.0,22,0.0,22.0,22,31.03
16196,space Orbit ,fxhash 1.0 (Tezos),TEZOS,2022-07-18T15:30:00+00:00,50,39,XTZ,19.5,39,0.0,19.5,39,32.02
16197,bonbon topology,fxhash 1.0 (Tezos),TEZOS,2022-07-13T16:00:00+00:00,41,41,XTZ,88.0,41,0.0,88.0,41,129.1
16198,FAR,fxhash 1.0 (Tezos),TEZOS,2022-07-17T14:00:00+00:00,108,104,XTZ,31.2,104,103.618,134.818,149,205.04
16199,Latent Garden,fxhash 1.0 (Tezos),TEZOS,2022-07-11T13:48:29+00:00,256,256,XTZ,256.0,256,1274.396,1530.396,390,1769.19
162,WonderBalls,fxhash 1.0 (Tezos),TEZOS,2021-11-15T15:33:28+00:00,32,32,XTZ,48.0,32,9.0,57.0,35,283.95
1620,"Vaporwave CITY: ""Seek the Black Sun"" ",fxhash 1.0 (Tezos),TEZOS,2021-11-29T04:47:58+00:00,28,28,XTZ,7.0,28,0.0,7.0,29,30.65
16200,Folding Harmonies,fxhash 1.0 (Tezos),TEZOS,2022-07-11T15:00:00+00:00,350,350,XTZ,4567.0,350,2549.284,7116.284,505,10829.75
16201,lines and squares,fxhash 1.0 (Tezos),TEZOS,2022-07-11T18:30:00+00:00,256,256,XTZ,1.0,256,0.91,1.91,264,3.0
16202,Tubism,fxhash 1.0 (Tezos),TEZOS,2022-07-11T13:56:59+00:00,256,6,XTZ,4.8,6,0.0,4.8,6,6.87
16203,Tiles,fxhash 1.0 (Tezos),TEZOS,2022-07-11T17:00:00+00:00,64,64,XTZ,544.0,64,119.305,663.305,73,956.71
16205,ASCII-SCAPE,fxhash 1.0 (Tezos),TEZOS,2022-07-11T15:00:00+00:00,256,256,XTZ,23552.0,256,15851.291,39403.291,465,61825.33
16206,Sweet and Sour,fxhash 1.0 (Tezos),TEZOS,2022-07-11T17:12:59+00:00,35,0,XTZ,0.0,0,0.0,0.0,0,0.0
16207,Acid Hit,fxhash 1.0 (Tezos),TEZOS,2022-07-11T15:00:00+00:00,500,183,XTZ,915.0,183,21.6,936.6,193,1368.85
16208,Dandelion,fxhash 1.0 (Tezos),TEZOS,2022-07-11T17:20:29+00:00,5,0,XTZ,0.0,0,0.0,0.0,0,0.0
16209,fear of oblivion,fxhash 1.0 (Tezos),TEZOS,2022-07-11T17:22:59+00:00,64,4,XTZ,1.6,4,0.0,1.6,4,2.75
16210, My sunflower,fxhash 1.0 (Tezos),TEZOS,2022-07-11T21:21:16+00:00,10,4,XTZ,20.0,4,0.0,20.0,4,31.3
16212,Qollage#1,fxhash 1.0 (Tezos),TEZOS,2022-07-11T17:40:44+00:00,512,53,XTZ,106.0,53,0.0,106.0,53,165.96
16214,AMAZING HIRO,fxhash 1.0 (Tezos),TEZOS,2022-07-11T19:00:00+00:00,100,76,XTZ,19.0,76,0.0,19.0,76,30.08
16215,Apparatus Iunctura,fxhash 1.0 (Tezos),TEZOS,2022-07-11T14:52:14+00:00,165,165,XTZ,37.0,165,11.02,48.02,194,77.51
16217,horizon(te)s,fxhash 1.0 (Tezos),TEZOS,2022-07-11T16:00:00+00:00,400,400,XTZ,354400.0,400,372284.5089,726684.5089,658,1103291.6
16218,"Blocks Chained, or Unchained",fxhash 1.0 (Tezos),TEZOS,2022-07-11T18:11:00+00:00,7,7,XTZ,28.0,7,15.0,43.0,9,71.46
16219,Excavation,fxhash 1.0 (Tezos),TEZOS,2022-07-11T20:00:00+00:00,100,100,XTZ,216.0,100,781.15955,997.15955,198,1493.25
1622,RecWaver L8P,fxhash 1.0 (Tezos),TEZOS,2021-11-29T05:19:48+00:00,50,50,XTZ,12.5,50,19.05,31.55,64,149.67
16220,Gradients ,fxhash 1.0 (Tezos),TEZOS,2022-07-11T18:15:59+00:00,25,9,XTZ,18.0,9,0.0,18.0,9,30.18
16221,Pixel Heartbeats (animated),fxhash 1.0 (Tezos),TEZOS,2022-07-11T18:18:29+00:00,512,312,XTZ,27.5,312,9.629,37.129,341,51.04
16222,Quiet Summer,fxhash 1.0 (Tezos),TEZOS,2022-07-11T18:18:59+00:00,128,128,XTZ,128.0,128,683.698,811.698,231,1192.38
16223,momento,fxhash 1.0 (Tezos),TEZOS,2022-07-11T18:00:00+00:00,512,512,XTZ,768.0,512,3405.659,4173.659,933,6292.76
16224,Gradient Ascent,fxhash 1.0 (Tezos),TEZOS,2022-07-11T18:00:00+00:00,300,300,XTZ,3165.0,300,733.498,3898.498,383,6155.48
16225,Jump,fxhash 1.0 (Tezos),TEZOS,2022-07-11T21:00:00+00:00,25,10,XTZ,5.0,10,0.0,5.0,10,7.65
16226,pastel nightmare,fxhash 1.0 (Tezos),TEZOS,2022-07-11T18:39:44+00:00,64,3,XTZ,2.4,3,0.0,2.4,3,3.93
16227,Infinite Loops,fxhash 1.0 (Tezos),TEZOS,2022-07-12T14:00:00+00:00,64,28,XTZ,28.0,28,10.033,38.033,30,57.56
16228,Love & Wild,fxhash 1.0 (Tezos),TEZOS,2022-07-11T18:00:00+00:00,256,256,XTZ,1315.0,256,300.3,1615.3,303,2568.97
16229,Tunnel,fxhash 1.0 (Tezos),TEZOS,2022-07-12T15:00:00+00:00,32,6,XTZ,2.4,6,0.0,2.4,6,3.74
1623,BWP#2: Wild Rose,fxhash 1.0 (Tezos),TEZOS,2021-11-29T05:21:48+00:00,50,50,XTZ,25.0,50,71.21,96.21,76,249.8
16230,Molecule,fxhash 1.0 (Tezos),TEZOS,2022-07-12T00:00:00+00:00,10,10,XTZ,3.0,10,0.0,3.0,10,4.7
16232,Shifted Tiles,fxhash 1.0 (Tezos),TEZOS,2022-07-11T19:18:29+00:00,30,3,XTZ,3.0,3,0.0,3.0,3,5.04
16233,Painting by Random Hexadecimal Numbers,fxhash 1.0 (Tezos),TEZOS,2022-07-11T18:00:00+00:00,28,28,XTZ,19.4,28,7.9,27.3,32,44.51
16235,Peculiar copy FxCopy,fxhash 1.0 (Tezos),TEZOS,2022-07-11T16:45:59+00:00,88,88,XTZ,77.44,88,161.4279,238.8679,133,393.0
16236,66 Pxs,fxhash 1.0 (Tezos),TEZOS,2022-07-11T16:54:29+00:00,13,13,XTZ,39.0,13,0.0,39.0,13,64.2
16237,PolyGem,fxhash 1.0 (Tezos),TEZOS,2022-07-11T18:35:00+00:00,128,128,XTZ,156.0,128,174.989999,330.989999,166,523.13
16238,asymmetrical future,fxhash 1.0 (Tezos),TEZOS,2022-07-11T20:04:29+00:00,64,6,XTZ,4.8,6,0.0,4.8,6,8.0
16239,TeNLenPorts 2.0,fxhash 1.0 (Tezos),TEZOS,2022-07-11T17:11:29+00:00,90,17,XTZ,25.5,17,0.0,25.5,17,41.67
1624,bezier symmetry,fxhash 1.0 (Tezos),TEZOS,2021-11-29T05:41:08+00:00,18,18,XTZ,4.5,18,0.24,4.74,19,19.96
16240,Mechanical gears,fxhash 1.0 (Tezos),TEZOS,2022-09-15T18:00:00+00:00,20,20,XTZ,12.0,20,0.0,12.0,21,19.54
16241,The Mathematics of Perception,fxhash 1.0 (Tezos),TEZOS,2022-07-11T20:14:59+00:00,32,32,XTZ,160.0,32,15.0,175.0,33,273.95
16242,Cyber Guyz,fxhash 1.0 (Tezos),TEZOS,2022-07-11T21:33:00+00:00,333,2,XTZ,1.8,2,0.0,1.8,2,2.9
16243,Alien Food,fxhash 1.0 (Tezos),TEZOS,2022-07-11T20:40:44+00:00,50,50,XTZ,50.0,50,12.858,62.858,55,97.24
16245,From non-existence to existence,fxhash 1.0 (Tezos),TEZOS,2022-07-11T21:00:00+00:00,175,175,XTZ,1.25,175,1.05,2.3,180,3.37
16246,Nautilus blueprint,fxhash 1.0 (Tezos),TEZOS,2022-07-11T19:30:00+00:00,128,128,XTZ,298.0,128,876.592,1174.592,231,1848.54
16247,Foggy morning in a village near Tokyo,fxhash 1.0 (Tezos),TEZOS,2022-07-12T10:00:00+00:00,50,50,XTZ,12.5,50,2.76,15.26,54,23.39
16248,Pink Punks in Recession,fxhash 1.0 (Tezos),TEZOS,2022-07-11T21:40:14+00:00,128,128,XTZ,3.25,128,16.342,19.592,141,28.74
16249,P.f.o.n.f.b.w,fxhash 1.0 (Tezos),TEZOS,2022-07-12T15:00:00+00:00,50,50,XTZ,65.5,50,36.18,101.68,67,151.77
1625,ELDERLY EYES,fxhash 1.0 (Tezos),TEZOS,2021-11-29T05:48:48+00:00,10,10,XTZ,10.0,10,0.4,10.4,12,48.78
16250,Shift Anomalies,fxhash 1.0 (Tezos),TEZOS,2022-07-11T21:51:59+00:00,75,2,XTZ,3.0,2,0.0,3.0,2,4.59
16251,Symmetry,fxhash 1.0 (Tezos),TEZOS,2022-07-11T18:54:59+00:00,11,11,XTZ,44.0,11,0.0,44.0,11,71.96
16252,SMOL PORTRAIT (3/12),fxhash 1.0 (Tezos),TEZOS,2022-07-11T22:02:29+00:00,45,45,XTZ,90.0,45,5.0,95.0,46,126.41
16254,MIND TRICKS,fxhash 1.0 (Tezos),TEZOS,2022-07-11T22:09:29+00:00,100,28,XTZ,28.0,28,0.0,28.0,28,43.31
16255,RGB Pixels,fxhash 1.0 (Tezos),TEZOS,2022-07-11T22:18:59+00:00,15,15,XTZ,3.75,15,1.0,4.75,16,4.43
16256,Industrial plans,fxhash 1.0 (Tezos),TEZOS,2022-07-11T22:21:59+00:00,74,74,XTZ,33.3,74,8.5,41.8,79,61.16
16258,Genscape,fxhash 1.0 (Tezos),TEZOS,2022-07-11T19:47:59+00:00,15,15,XTZ,75.0,15,0.0,75.0,15,122.5
16259,Cosette,fxhash 1.0 (Tezos),TEZOS,2022-07-11T20:30:00+00:00,64,49,XTZ,147.0,49,0.0,147.0,49,233.76
16260,BOXES,fxhash 1.0 (Tezos),TEZOS,2022-07-12T03:51:39+00:00,7,7,XTZ,3.5,7,0.0,3.5,7,5.49
16261,Brick Machinery,fxhash 1.0 (Tezos),TEZOS,2022-07-11T22:57:59+00:00,10,2,XTZ,12.0,2,0.0,12.0,2,18.84
16262,melted cïrcles //,fxhash 1.0 (Tezos),TEZOS,2022-07-11T22:58:29+00:00,32,32,XTZ,51.776,32,2.0,53.776,33,82.19
16263,Triangulatria v.3.0.2 Glassamatz-Meankhere,fxhash 1.0 (Tezos),TEZOS,2022-07-12T10:00:44+00:00,50,50,XTZ,12.0,50,0.0,12.0,50,18.39
16264,Paint-Sti,fxhash 1.0 (Tezos),TEZOS,2022-07-12T14:00:00+00:00,200,2,XTZ,4.0,2,0.0,4.0,2,5.94
16265,Portrait of the Artist as a Young Cyborg,fxhash 1.0 (Tezos),TEZOS,2022-09-21T12:00:00+00:00,48,48,XTZ,94.0,48,7.25,101.25,50,152.19
16266,Coded Nouns Glasses,fxhash 1.0 (Tezos),TEZOS,2022-07-12T10:15:14+00:00,99,99,XTZ,19.8,99,139.73,159.53,166,253.81
16267,Elementals,fxhash 1.0 (Tezos),TEZOS,2022-07-12T10:17:44+00:00,256,165,XTZ,165.0,165,0.0,165.0,165,241.16
16268,Rhythm.,fxhash 1.0 (Tezos),TEZOS,2022-07-12T10:22:14+00:00,128,65,XTZ,195.0,65,20.0,215.0,70,287.51
16269,SPACE MAP,fxhash 1.0 (Tezos),TEZOS,2022-07-12T15:00:00+00:00,55,55,XTZ,148.5,55,165.153,313.653,84,469.72
16272,Intangible,fxhash 1.0 (Tezos),TEZOS,2022-07-13T18:00:00+00:00,300,300,XTZ,7070.0,300,4657.8904,11727.8904,467,16882.66
16273,Desert rose,fxhash 1.0 (Tezos),TEZOS,2022-07-12T16:00:00+00:00,50,50,XTZ,50.0,50,9.51,59.51,54,85.06
16275,Standing in fog,fxhash 1.0 (Tezos),TEZOS,2022-07-12T14:31:44+00:00,5,5,XTZ,4.5,5,1.7,6.2,7,8.96
16276,Anemone,fxhash 1.0 (Tezos),TEZOS,2022-07-12T14:53:29+00:00,10,0,XTZ,0.0,0,0.0,0.0,0,0.0
16277,Riptide,fxhash 1.0 (Tezos),TEZOS,2022-07-12T14:56:59+00:00,15,1,XTZ,0.5,1,0.0,0.5,1,0.77
16278,glass world,fxhash 1.0 (Tezos),TEZOS,2022-07-13T17:00:00+00:00,31,31,XTZ,31.0,31,48.82433,79.82433,49,119.62
16279,Morphology,fxhash 1.0 (Tezos),TEZOS,2022-07-12T12:06:59+00:00,75,75,XTZ,11.25,75,48.455,59.705,113,75.94
1628,The City,fxhash 1.0 (Tezos),TEZOS,2021-11-29T05:58:58+00:00,2,2,XTZ,1.0,2,0.0,1.0,2,4.7
16280,Corrupted Memory,fxhash 1.0 (Tezos),TEZOS,2022-07-12T15:12:29+00:00,128,2,XTZ,2.0,2,0.0,2.0,2,2.97
16281,Fermi Paradox,fxhash 1.0 (Tezos),TEZOS,2022-07-15T18:29:00+00:00,24,24,XTZ,208.0,24,1.033,209.033,26,303.81
16282,Hoomaanimal,fxhash 1.0 (Tezos),TEZOS,2022-07-12T15:27:44+00:00,96,96,XTZ,42.24,96,3.91,46.15,101,70.04
16283,Weaving Diagram,fxhash 1.0 (Tezos),TEZOS,2022-07-12T13:04:44+00:00,40,40,XTZ,40.0,40,97.62,137.62,62,183.3
16284,Hanami,fxhash 1.0 (Tezos),TEZOS,2022-07-13T20:00:00+00:00,40,40,XTZ,80.0,40,11.0,91.0,44,136.35
16285,Abstract Dandelion,fxhash 1.0 (Tezos),TEZOS,2022-07-12T16:29:44+00:00,40,40,XTZ,40.0,40,0.0,40.0,40,64.04
16287,poison cracks,fxhash 1.0 (Tezos),TEZOS,2022-07-12T16:34:59+00:00,25,6,XTZ,3.9,6,0.0,3.9,6,5.91
16288,Zen flower card ,fxhash 1.0 (Tezos),TEZOS,2022-07-12T16:38:59+00:00,51,51,XTZ,86.7,51,62.63,149.33,64,225.46
16289,Illusion City,fxhash 1.0 (Tezos),TEZOS,2022-07-13T19:00:00+00:00,300,300,XTZ,4600.0,300,1790.53,6390.53,395,9448.42
1629,Fixed mandala #001,fxhash 1.0 (Tezos),TEZOS,2021-11-29T06:02:38+00:00,1,1,XTZ,5.0,1,0.0,5.0,1,23.5
16291,Doodle,fxhash 1.0 (Tezos),TEZOS,2022-07-12T17:00:00+00:00,100,83,XTZ,0.0,83,1.03,1.03,89,1.66
16294,Rhadamanthys,fxhash 1.0 (Tezos),TEZOS,2022-07-13T18:00:00+00:00,256,86,XTZ,94.0,86,0.0,94.0,86,124.05
16296,0xZae,fxhash 1.0 (Tezos),TEZOS,2022-07-12T14:42:44+00:00,100,100,XTZ,200.0,100,33.974,233.974,113,336.42
16297,Anomalous square,fxhash 1.0 (Tezos),TEZOS,2022-07-12T17:50:14+00:00,30,5,XTZ,5.0,5,0.0,5.0,5,7.36
16298,Balai,fxhash 1.0 (Tezos),TEZOS,2022-07-13T15:00:00+00:00,85,85,XTZ,170.0,85,6.5,176.5,88,261.44
16299,Grunks,fxhash 1.0 (Tezos),TEZOS,2022-07-12T18:07:44+00:00,100,100,XTZ,50.0,100,123.104,173.104,155,257.52
163,Sashiko ^ . ! - * ▪️,fxhash 1.0 (Tezos),TEZOS,2021-11-15T15:39:28+00:00,350,350,XTZ,245.0,350,40.35,285.35,384,1122.66
1630,Blind Spot,fxhash 1.0 (Tezos),TEZOS,2021-11-29T06:14:18+00:00,30,30,XTZ,30.0,30,0.5,30.5,32,141.84
16300,Pixel Kaleid,fxhash 1.0 (Tezos),TEZOS,2022-07-12T22:00:00+00:00,32,7,XTZ,2.8,7,0.0,2.8,7,3.72
16301,Lighting,fxhash 1.0 (Tezos),TEZOS,2022-07-13T00:00:00+00:00,40,9,XTZ,2.7,9,0.0,2.7,9,4.06
16302,Monkey Tribe,fxhash 1.0 (Tezos),TEZOS,2022-07-12T18:39:29+00:00,3,3,XTZ,4.05,3,0.0,4.05,3,5.96
16303,RIVAL,fxhash 1.0 (Tezos),TEZOS,2022-07-12T16:00:00+00:00,100,100,XTZ,175.0,100,93.615,268.615,124,403.51
16304,Whirly Circle,fxhash 1.0 (Tezos),TEZOS,2022-07-12T18:51:59+00:00,5,5,XTZ,2.55,5,0.0,2.55,5,3.76
16305,Tracks,fxhash 1.0 (Tezos),TEZOS,2022-07-13T13:00:00+00:00,15,12,XTZ,3.6,12,0.0,3.6,12,5.22
16306,Chaos,fxhash 1.0 (Tezos),TEZOS,2022-07-12T19:07:29+00:00,50,0,XTZ,0.0,0,0.0,0.0,0,0.0
16307,sistemas.15,fxhash 1.0 (Tezos),TEZOS,2022-07-12T17:15:00+00:00,128,127,XTZ,296.0,127,509.986,805.986,216,1163.71
16309,Lost in Space,fxhash 1.0 (Tezos),TEZOS,2022-07-13T15:00:00+00:00,20,2,XTZ,2.0,2,0.0,2.0,2,2.99
1631,Zpritez,fxhash 1.0 (Tezos),TEZOS,2021-11-29T06:17:48+00:00,100,100,XTZ,100.0,100,137.6699,237.6699,138,878.26
16310,Shifted Blocks,fxhash 1.0 (Tezos),TEZOS,2022-07-12T19:47:59+00:00,360,360,XTZ,360.0,360,233.835,593.835,418,883.0
16311,Otros Ojos,fxhash 1.0 (Tezos),TEZOS,2022-07-13T18:00:00+00:00,128,128,XTZ,689.0,128,613.515,1302.515,194,1899.72
16312,It Gets Better ,fxhash 1.0 (Tezos),TEZOS,2022-07-15T17:50:00+00:00,64,64,XTZ,128.0,64,0.0,128.0,64,201.18
16313,Plottable Era: (I) Primitive,fxhash 1.0 (Tezos),TEZOS,2022-07-15T20:22:00+00:00,400,400,XTZ,8345.0,400,9340.262999,17685.262999,577,22758.6
16314,La Pedrera Serie 1,fxhash 1.0 (Tezos),TEZOS,2022-07-13T16:00:00+00:00,256,256,XTZ,771.0,256,361.247,1132.247,369,1653.44
16315,Wiz Punks,fxhash 1.0 (Tezos),TEZOS,2022-07-12T20:21:14+00:00,127,127,XTZ,254.0,127,4.0,258.0,128,383.04
16318,TEZOPOTS,fxhash 1.0 (Tezos),TEZOS,2022-07-12T20:28:14+00:00,2022,22,XTZ,22.0,22,0.0,22.0,22,34.43
1632,Kaleidosmind,fxhash 1.0 (Tezos),TEZOS,2021-11-29T06:24:28+00:00,7,7,XTZ,3.5,7,0.0,3.5,7,16.64
16320,Painting by Random Prime Numbers,fxhash 1.0 (Tezos),TEZOS,2022-07-12T17:52:14+00:00,80,80,XTZ,0.0,80,0.18,0.18,82,0.17
16322,Retro Pop,fxhash 1.0 (Tezos),TEZOS,2022-07-12T21:55:54+00:00,5,5,XTZ,10.0,5,0.0,10.0,5,14.6
16323,The past times,fxhash 1.0 (Tezos),TEZOS,2022-07-13T11:01:29+00:00,30,30,XTZ,12.0,30,2.3,14.3,32,21.28
16325,semantic compositions about dreams,fxhash 1.0 (Tezos),TEZOS,2022-07-13T10:25:00+00:00,55,55,XTZ,440.0,55,11.125,451.125,57,647.44
16326,Happy Cells! ,fxhash 1.0 (Tezos),TEZOS,2022-07-13T11:03:59+00:00,3,3,XTZ,6.0,3,0.0,6.0,3,8.88
16327,unBalanced,fxhash 1.0 (Tezos),TEZOS,2022-07-13T12:30:00+00:00,50,50,XTZ,62.5,50,0.0,62.5,50,89.0
16328,PNTL,fxhash 1.0 (Tezos),TEZOS,2022-07-13T16:59:00+00:00,69,69,XTZ,10.143,69,4.314952,14.457952,82,20.18
16329,Groadz,fxhash 1.0 (Tezos),TEZOS,2022-07-13T11:14:29+00:00,100,100,XTZ,50.0,100,117.1846,167.1846,173,248.85
1633,01. morph stripes (revised),fxhash 1.0 (Tezos),TEZOS,2021-11-29T06:29:08+00:00,32,32,XTZ,96.0,32,17.0,113.0,35,534.74
16330,fxhash x thi.ng project template,fxhash 1.0 (Tezos),TEZOS,2022-07-13T08:30:00+00:00,1024,1024,XTZ,1024.0,1024,1885.008378,2909.008378,1623,4245.55
16331,Tessa's Looks,fxhash 1.0 (Tezos),TEZOS,2022-07-19T11:00:00+00:00,333,333,XTZ,109.89,333,11.967,121.857,363,208.18
16332,Alien Stars,fxhash 1.0 (Tezos),TEZOS,2022-07-13T11:00:00+00:00,48,48,XTZ,48.0,48,57.9779,105.9779,69,155.35
16333,Aggromaxxjs,fxhash 1.0 (Tezos),TEZOS,2022-07-13T15:30:00+00:00,40,4,XTZ,2.0,4,0.0,2.0,4,2.92
16337,NFT Collectors,fxhash 1.0 (Tezos),TEZOS,2022-07-13T12:00:59+00:00,100,3,XTZ,6.0,3,0.0,6.0,3,8.72
16338,Tiny tortoises.,fxhash 1.0 (Tezos),TEZOS,2022-07-13T12:03:29+00:00,1000,1000,XTZ,0.0,1000,119.621,119.621,1174,124.12
16339,daisy polish,fxhash 1.0 (Tezos),TEZOS,2022-07-13T13:00:52+00:00,106,3,XTZ,3.3,3,0.0,3.3,3,4.71
16340,Plankenkoorts,fxhash 1.0 (Tezos),TEZOS,2022-07-13T12:00:00+00:00,100,100,XTZ,50.0,100,26.8,76.8,123,107.88
16341,Sassy Isles,fxhash 1.0 (Tezos),TEZOS,2022-07-13T12:21:59+00:00,105,105,XTZ,105.0,105,189.955,294.955,131,343.59
16343,life background,fxhash 1.0 (Tezos),TEZOS,2022-07-13T14:41:00+00:00,13,3,XTZ,3.0,3,0.0,3.0,3,4.34
16344,Sandbox,fxhash 1.0 (Tezos),TEZOS,2022-07-14T16:00:00+00:00,128,128,XTZ,3528.0,128,1868.56724,5396.56724,199,8032.37
16345,Vibrant Waves,fxhash 1.0 (Tezos),TEZOS,2022-07-13T18:00:00+00:00,10,10,XTZ,3.5,10,0.0,3.5,10,5.7
16346,Breakers,fxhash 1.0 (Tezos),TEZOS,2022-07-13T18:00:00+00:00,605,605,XTZ,0.0,605,420.049999,420.049999,747,584.99
16347,Zanusu#1,fxhash 1.0 (Tezos),TEZOS,2022-07-13T13:48:14+00:00,128,1,XTZ,1.0,1,0.0,1.0,1,1.46
16348,Abstraction,fxhash 1.0 (Tezos),TEZOS,2022-07-13T13:51:14+00:00,50,1,XTZ,0.65,1,0.0,0.65,1,0.97
16349,Spirit Fields,fxhash 1.0 (Tezos),TEZOS,2022-07-14T15:00:00+00:00,300,300,XTZ,4088.0,300,11984.497999,16072.497999,449,14507.1
1635,Colored flows 1,fxhash 1.0 (Tezos),TEZOS,2021-11-29T06:36:38+00:00,16,16,XTZ,16.0,16,0.0,16.0,16,77.41
16353,D0ts,fxhash 1.0 (Tezos),TEZOS,2022-07-13T14:04:14+00:00,1,1,XTZ,5.0,1,0.0,5.0,1,7.3
16354,Black flower,fxhash 1.0 (Tezos),TEZOS,2022-07-13T14:04:23+00:00,10,1,XTZ,5.0,1,0.0,5.0,1,7.3
16355,EL-monoliths,fxhash 1.0 (Tezos),TEZOS,2022-08-28T18:28:00+00:00,256,33,XTZ,63.2,33,1.68,64.88,37,96.64
16357,Centeric,fxhash 1.0 (Tezos),TEZOS,2022-07-13T14:31:44+00:00,100,89,XTZ,28.5,89,0.0,28.5,89,41.16
16358,Vicumvia,fxhash 1.0 (Tezos),TEZOS,2022-07-14T17:00:00+00:00,155,155,XTZ,2422.0,155,3817.589999,6239.589999,282,9661.3
16359,About Chaos,fxhash 1.0 (Tezos),TEZOS,2022-07-13T12:44:32+00:00,35,11,XTZ,11.0,11,0.0,11.0,11,15.14
1636,Laying circles,fxhash 1.0 (Tezos),TEZOS,2021-11-29T06:39:48+00:00,10,10,XTZ,10.0,10,3.0,13.0,12,63.85
16362,Milak mountains,fxhash 1.0 (Tezos),TEZOS,2022-07-13T15:45:59+00:00,120,0,XTZ,0.0,0,0.0,0.0,0,0.0
16364,StairWaves,fxhash 1.0 (Tezos),TEZOS,2022-07-14T22:00:00+00:00,199,199,XTZ,912.0,199,491.445,1403.445,335,2111.76
16365,RENÆSSENCE,fxhash 1.0 (Tezos),TEZOS,2022-07-13T16:38:29+00:00,1,1,XTZ,5.0,1,1.0,6.0,2,9.11
16366,Tectonics,fxhash 1.0 (Tezos),TEZOS,2022-07-13T19:00:00+00:00,12,12,XTZ,18.0,12,0.0,18.0,12,27.39
16367,Picnic,fxhash 1.0 (Tezos),TEZOS,2023-10-08T14:30:00+00:00,26,26,XTZ,26.64,26,19.81,46.45,29,40.69
16368,Stop the rain - mouseOver() art,fxhash 1.0 (Tezos),TEZOS,2022-07-13T16:57:59+00:00,50,0,XTZ,0.0,0,0.0,0.0,0,0.0
16369,overflow,fxhash 1.0 (Tezos),TEZOS,2022-07-13T13:58:29+00:00,64,64,XTZ,201.0,64,8.4,209.4,67,302.55
